txName: TChiWH
constraint: [[['W']],[['higgs']]]
condition: None
conditionDescription: None
figureUrl: https://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-18-007/CMS-SUS-18-007_Figure_004.pdf
source: CMS
validated: True
axes: [[x, y], [x, y]]
finalState: ['MET', 'MET']
intermediateState: None
upperLimits: [[[[1.2625E+02*GeV,1.2500E+00*GeV],[1.2625E+02*GeV,1.2500E+00*GeV]],3.1465E+00*pb],
[[[1.7375E+02*GeV,4.8750E+01*GeV],[1.7375E+02*GeV,4.8750E+01*GeV]],2.6421E+00*pb],
[[[1.7625E+02*GeV,1.2500E+00*GeV],[1.7625E+02*GeV,1.2500E+00*GeV]],1.7962E+00*pb],
[[[1.7625E+02*GeV,3.7500E+00*GeV],[1.7625E+02*GeV,3.7500E+00*GeV]],1.8041E+00*pb],
[[[1.7625E+02*GeV,6.2500E+00*GeV],[1.7625E+02*GeV,6.2500E+00*GeV]],1.8120E+00*pb],
[[[1.7625E+02*GeV,8.7500E+00*GeV],[1.7625E+02*GeV,8.7500E+00*GeV]],1.8198E+00*pb],
[[[1.7625E+02*GeV,1.1250E+01*GeV],[1.7625E+02*GeV,1.1250E+01*GeV]],1.8277E+00*pb],
[[[1.7625E+02*GeV,1.3750E+01*GeV],[1.7625E+02*GeV,1.3750E+01*GeV]],1.8356E+00*pb],
[[[1.7625E+02*GeV,1.6250E+01*GeV],[1.7625E+02*GeV,1.6250E+01*GeV]],1.8435E+00*pb],
[[[1.7625E+02*GeV,1.8750E+01*GeV],[1.7625E+02*GeV,1.8750E+01*GeV]],1.8514E+00*pb],
[[[1.7625E+02*GeV,2.1250E+01*GeV],[1.7625E+02*GeV,2.1250E+01*GeV]],1.8592E+00*pb],
[[[1.7625E+02*GeV,2.3750E+01*GeV],[1.7625E+02*GeV,2.3750E+01*GeV]],1.8671E+00*pb],
[[[1.7625E+02*GeV,2.6250E+01*GeV],[1.7625E+02*GeV,2.6250E+01*GeV]],1.9059E+00*pb],
[[[1.7625E+02*GeV,2.8750E+01*GeV],[1.7625E+02*GeV,2.8750E+01*GeV]],1.9755E+00*pb],
[[[1.7625E+02*GeV,3.1250E+01*GeV],[1.7625E+02*GeV,3.1250E+01*GeV]],2.0451E+00*pb],
[[[1.7625E+02*GeV,3.3750E+01*GeV],[1.7625E+02*GeV,3.3750E+01*GeV]],2.1147E+00*pb],
[[[1.7625E+02*GeV,3.6250E+01*GeV],[1.7625E+02*GeV,3.6250E+01*GeV]],2.1843E+00*pb],
[[[1.7625E+02*GeV,3.8750E+01*GeV],[1.7625E+02*GeV,3.8750E+01*GeV]],2.2540E+00*pb],
[[[1.7625E+02*GeV,4.1250E+01*GeV],[1.7625E+02*GeV,4.1250E+01*GeV]],2.3236E+00*pb],
[[[1.7625E+02*GeV,4.3750E+01*GeV],[1.7625E+02*GeV,4.3750E+01*GeV]],2.3932E+00*pb],
[[[1.7625E+02*GeV,4.6250E+01*GeV],[1.7625E+02*GeV,4.6250E+01*GeV]],2.4628E+00*pb],
[[[1.7625E+02*GeV,4.8750E+01*GeV],[1.7625E+02*GeV,4.8750E+01*GeV]],2.5324E+00*pb],
[[[1.7625E+02*GeV,5.1250E+01*GeV],[1.7625E+02*GeV,5.1250E+01*GeV]],2.5901E+00*pb],
[[[1.7875E+02*GeV,1.2500E+00*GeV],[1.7875E+02*GeV,1.2500E+00*GeV]],1.7617E+00*pb],
[[[1.7875E+02*GeV,3.7500E+00*GeV],[1.7875E+02*GeV,3.7500E+00*GeV]],1.8278E+00*pb],
[[[1.7875E+02*GeV,6.2500E+00*GeV],[1.7875E+02*GeV,6.2500E+00*GeV]],1.8353E+00*pb],
[[[1.7875E+02*GeV,8.7500E+00*GeV],[1.7875E+02*GeV,8.7500E+00*GeV]],1.8429E+00*pb],
[[[1.7875E+02*GeV,1.1250E+01*GeV],[1.7875E+02*GeV,1.1250E+01*GeV]],1.8504E+00*pb],
[[[1.7875E+02*GeV,1.3750E+01*GeV],[1.7875E+02*GeV,1.3750E+01*GeV]],1.8580E+00*pb],
[[[1.7875E+02*GeV,1.6250E+01*GeV],[1.7875E+02*GeV,1.6250E+01*GeV]],1.8656E+00*pb],
[[[1.7875E+02*GeV,1.8750E+01*GeV],[1.7875E+02*GeV,1.8750E+01*GeV]],1.8731E+00*pb],
[[[1.7875E+02*GeV,2.1250E+01*GeV],[1.7875E+02*GeV,2.1250E+01*GeV]],1.8807E+00*pb],
[[[1.7875E+02*GeV,2.3750E+01*GeV],[1.7875E+02*GeV,2.3750E+01*GeV]],1.8882E+00*pb],
[[[1.7875E+02*GeV,2.6250E+01*GeV],[1.7875E+02*GeV,2.6250E+01*GeV]],1.9254E+00*pb],
[[[1.7875E+02*GeV,2.8750E+01*GeV],[1.7875E+02*GeV,2.8750E+01*GeV]],1.9922E+00*pb],
[[[1.7875E+02*GeV,3.1250E+01*GeV],[1.7875E+02*GeV,3.1250E+01*GeV]],2.0590E+00*pb],
[[[1.7875E+02*GeV,3.3750E+01*GeV],[1.7875E+02*GeV,3.3750E+01*GeV]],2.1258E+00*pb],
[[[1.7875E+02*GeV,3.6250E+01*GeV],[1.7875E+02*GeV,3.6250E+01*GeV]],2.1926E+00*pb],
[[[1.7875E+02*GeV,3.8750E+01*GeV],[1.7875E+02*GeV,3.8750E+01*GeV]],2.2594E+00*pb],
[[[1.7875E+02*GeV,4.1250E+01*GeV],[1.7875E+02*GeV,4.1250E+01*GeV]],2.3262E+00*pb],
[[[1.7875E+02*GeV,4.3750E+01*GeV],[1.7875E+02*GeV,4.3750E+01*GeV]],2.3930E+00*pb],
[[[1.7875E+02*GeV,4.6250E+01*GeV],[1.7875E+02*GeV,4.6250E+01*GeV]],2.4598E+00*pb],
[[[1.7875E+02*GeV,4.8750E+01*GeV],[1.7875E+02*GeV,4.8750E+01*GeV]],2.4999E+00*pb],
[[[1.7875E+02*GeV,5.1250E+01*GeV],[1.7875E+02*GeV,5.1250E+01*GeV]],2.5547E+00*pb],
[[[1.7875E+02*GeV,5.3750E+01*GeV],[1.7875E+02*GeV,5.3750E+01*GeV]],2.6247E+00*pb],
[[[1.8125E+02*GeV,1.2500E+00*GeV],[1.8125E+02*GeV,1.2500E+00*GeV]],1.6930E+00*pb],
[[[1.8125E+02*GeV,3.7500E+00*GeV],[1.8125E+02*GeV,3.7500E+00*GeV]],1.7551E+00*pb],
[[[1.8125E+02*GeV,6.2500E+00*GeV],[1.8125E+02*GeV,6.2500E+00*GeV]],1.8173E+00*pb],
[[[1.8125E+02*GeV,8.7500E+00*GeV],[1.8125E+02*GeV,8.7500E+00*GeV]],1.8244E+00*pb],
[[[1.8125E+02*GeV,1.1250E+01*GeV],[1.8125E+02*GeV,1.1250E+01*GeV]],1.8315E+00*pb],
[[[1.8125E+02*GeV,1.3750E+01*GeV],[1.8125E+02*GeV,1.3750E+01*GeV]],1.8386E+00*pb],
[[[1.8125E+02*GeV,1.6250E+01*GeV],[1.8125E+02*GeV,1.6250E+01*GeV]],1.8457E+00*pb],
[[[1.8125E+02*GeV,1.8750E+01*GeV],[1.8125E+02*GeV,1.8750E+01*GeV]],1.8528E+00*pb],
[[[1.8125E+02*GeV,2.1250E+01*GeV],[1.8125E+02*GeV,2.1250E+01*GeV]],1.8600E+00*pb],
[[[1.8125E+02*GeV,2.3750E+01*GeV],[1.8125E+02*GeV,2.3750E+01*GeV]],1.8671E+00*pb],
[[[1.8125E+02*GeV,2.6250E+01*GeV],[1.8125E+02*GeV,2.6250E+01*GeV]],1.9020E+00*pb],
[[[1.8125E+02*GeV,2.8750E+01*GeV],[1.8125E+02*GeV,2.8750E+01*GeV]],1.9649E+00*pb],
[[[1.8125E+02*GeV,3.1250E+01*GeV],[1.8125E+02*GeV,3.1250E+01*GeV]],2.0277E+00*pb],
[[[1.8125E+02*GeV,3.3750E+01*GeV],[1.8125E+02*GeV,3.3750E+01*GeV]],2.0905E+00*pb],
[[[1.8125E+02*GeV,3.6250E+01*GeV],[1.8125E+02*GeV,3.6250E+01*GeV]],2.1533E+00*pb],
[[[1.8125E+02*GeV,3.8750E+01*GeV],[1.8125E+02*GeV,3.8750E+01*GeV]],2.2162E+00*pb],
[[[1.8125E+02*GeV,4.1250E+01*GeV],[1.8125E+02*GeV,4.1250E+01*GeV]],2.2790E+00*pb],
[[[1.8125E+02*GeV,4.3750E+01*GeV],[1.8125E+02*GeV,4.3750E+01*GeV]],2.3418E+00*pb],
[[[1.8125E+02*GeV,4.6250E+01*GeV],[1.8125E+02*GeV,4.6250E+01*GeV]],2.3795E+00*pb],
[[[1.8125E+02*GeV,4.8750E+01*GeV],[1.8125E+02*GeV,4.8750E+01*GeV]],2.4173E+00*pb],
[[[1.8125E+02*GeV,5.1250E+01*GeV],[1.8125E+02*GeV,5.1250E+01*GeV]],2.4688E+00*pb],
[[[1.8125E+02*GeV,5.3750E+01*GeV],[1.8125E+02*GeV,5.3750E+01*GeV]],2.5342E+00*pb],
[[[1.8125E+02*GeV,5.6250E+01*GeV],[1.8125E+02*GeV,5.6250E+01*GeV]],2.5996E+00*pb],
[[[1.8375E+02*GeV,1.2500E+00*GeV],[1.8375E+02*GeV,1.2500E+00*GeV]],1.6607E+00*pb],
[[[1.8375E+02*GeV,3.7500E+00*GeV],[1.8375E+02*GeV,3.7500E+00*GeV]],1.7204E+00*pb],
[[[1.8375E+02*GeV,6.2500E+00*GeV],[1.8375E+02*GeV,6.2500E+00*GeV]],1.7801E+00*pb],
[[[1.8375E+02*GeV,8.7500E+00*GeV],[1.8375E+02*GeV,8.7500E+00*GeV]],1.8398E+00*pb],
[[[1.8375E+02*GeV,1.1250E+01*GeV],[1.8375E+02*GeV,1.1250E+01*GeV]],1.8466E+00*pb],
[[[1.8375E+02*GeV,1.3750E+01*GeV],[1.8375E+02*GeV,1.3750E+01*GeV]],1.8534E+00*pb],
[[[1.8375E+02*GeV,1.6250E+01*GeV],[1.8375E+02*GeV,1.6250E+01*GeV]],1.8603E+00*pb],
[[[1.8375E+02*GeV,1.8750E+01*GeV],[1.8375E+02*GeV,1.8750E+01*GeV]],1.8671E+00*pb],
[[[1.8375E+02*GeV,2.1250E+01*GeV],[1.8375E+02*GeV,2.1250E+01*GeV]],1.8739E+00*pb],
[[[1.8375E+02*GeV,2.3750E+01*GeV],[1.8375E+02*GeV,2.3750E+01*GeV]],1.8807E+00*pb],
[[[1.8375E+02*GeV,2.6250E+01*GeV],[1.8375E+02*GeV,2.6250E+01*GeV]],1.9143E+00*pb],
[[[1.8375E+02*GeV,2.8750E+01*GeV],[1.8375E+02*GeV,2.8750E+01*GeV]],1.9747E+00*pb],
[[[1.8375E+02*GeV,3.1250E+01*GeV],[1.8375E+02*GeV,3.1250E+01*GeV]],2.0350E+00*pb],
[[[1.8375E+02*GeV,3.3750E+01*GeV],[1.8375E+02*GeV,3.3750E+01*GeV]],2.0954E+00*pb],
[[[1.8375E+02*GeV,3.6250E+01*GeV],[1.8375E+02*GeV,3.6250E+01*GeV]],2.1557E+00*pb],
[[[1.8375E+02*GeV,3.8750E+01*GeV],[1.8375E+02*GeV,3.8750E+01*GeV]],2.2160E+00*pb],
[[[1.8375E+02*GeV,4.1250E+01*GeV],[1.8375E+02*GeV,4.1250E+01*GeV]],2.2764E+00*pb],
[[[1.8375E+02*GeV,4.3750E+01*GeV],[1.8375E+02*GeV,4.3750E+01*GeV]],2.3126E+00*pb],
[[[1.8375E+02*GeV,4.6250E+01*GeV],[1.8375E+02*GeV,4.6250E+01*GeV]],2.3489E+00*pb],
[[[1.8375E+02*GeV,4.8750E+01*GeV],[1.8375E+02*GeV,4.8750E+01*GeV]],2.3851E+00*pb],
[[[1.8375E+02*GeV,5.1250E+01*GeV],[1.8375E+02*GeV,5.1250E+01*GeV]],2.4346E+00*pb],
[[[1.8375E+02*GeV,5.3750E+01*GeV],[1.8375E+02*GeV,5.3750E+01*GeV]],2.4974E+00*pb],
[[[1.8375E+02*GeV,5.6250E+01*GeV],[1.8375E+02*GeV,5.6250E+01*GeV]],2.5602E+00*pb],
[[[1.8375E+02*GeV,5.8750E+01*GeV],[1.8375E+02*GeV,5.8750E+01*GeV]],2.6230E+00*pb],
[[[1.8625E+02*GeV,1.2500E+00*GeV],[1.8625E+02*GeV,1.2500E+00*GeV]],1.5970E+00*pb],
[[[1.8625E+02*GeV,3.7500E+00*GeV],[1.8625E+02*GeV,3.7500E+00*GeV]],1.6532E+00*pb],
[[[1.8625E+02*GeV,6.2500E+00*GeV],[1.8625E+02*GeV,6.2500E+00*GeV]],1.7095E+00*pb],
[[[1.8625E+02*GeV,8.7500E+00*GeV],[1.8625E+02*GeV,8.7500E+00*GeV]],1.7657E+00*pb],
[[[1.8625E+02*GeV,1.1250E+01*GeV],[1.8625E+02*GeV,1.1250E+01*GeV]],1.8219E+00*pb],
[[[1.8625E+02*GeV,1.3750E+01*GeV],[1.8625E+02*GeV,1.3750E+01*GeV]],1.8284E+00*pb],
[[[1.8625E+02*GeV,1.6250E+01*GeV],[1.8625E+02*GeV,1.6250E+01*GeV]],1.8348E+00*pb],
[[[1.8625E+02*GeV,1.8750E+01*GeV],[1.8625E+02*GeV,1.8750E+01*GeV]],1.8412E+00*pb],
[[[1.8625E+02*GeV,2.1250E+01*GeV],[1.8625E+02*GeV,2.1250E+01*GeV]],1.8477E+00*pb],
[[[1.8625E+02*GeV,2.3750E+01*GeV],[1.8625E+02*GeV,2.3750E+01*GeV]],1.8541E+00*pb],
[[[1.8625E+02*GeV,2.6250E+01*GeV],[1.8625E+02*GeV,2.6250E+01*GeV]],1.8857E+00*pb],
[[[1.8625E+02*GeV,2.8750E+01*GeV],[1.8625E+02*GeV,2.8750E+01*GeV]],1.9426E+00*pb],
[[[1.8625E+02*GeV,3.1250E+01*GeV],[1.8625E+02*GeV,3.1250E+01*GeV]],1.9994E+00*pb],
[[[1.8625E+02*GeV,3.3750E+01*GeV],[1.8625E+02*GeV,3.3750E+01*GeV]],2.0563E+00*pb],
[[[1.8625E+02*GeV,3.6250E+01*GeV],[1.8625E+02*GeV,3.6250E+01*GeV]],2.1131E+00*pb],
[[[1.8625E+02*GeV,3.8750E+01*GeV],[1.8625E+02*GeV,3.8750E+01*GeV]],2.1699E+00*pb],
[[[1.8625E+02*GeV,4.1250E+01*GeV],[1.8625E+02*GeV,4.1250E+01*GeV]],2.2041E+00*pb],
[[[1.8625E+02*GeV,4.3750E+01*GeV],[1.8625E+02*GeV,4.3750E+01*GeV]],2.2382E+00*pb],
[[[1.8625E+02*GeV,4.6250E+01*GeV],[1.8625E+02*GeV,4.6250E+01*GeV]],2.2724E+00*pb],
[[[1.8625E+02*GeV,4.8750E+01*GeV],[1.8625E+02*GeV,4.8750E+01*GeV]],2.3065E+00*pb],
[[[1.8625E+02*GeV,5.1250E+01*GeV],[1.8625E+02*GeV,5.1250E+01*GeV]],2.3532E+00*pb],
[[[1.8625E+02*GeV,5.3750E+01*GeV],[1.8625E+02*GeV,5.3750E+01*GeV]],2.4123E+00*pb],
[[[1.8625E+02*GeV,5.6250E+01*GeV],[1.8625E+02*GeV,5.6250E+01*GeV]],2.4714E+00*pb],
[[[1.8625E+02*GeV,5.8750E+01*GeV],[1.8625E+02*GeV,5.8750E+01*GeV]],2.5306E+00*pb],
[[[1.8625E+02*GeV,6.1250E+01*GeV],[1.8625E+02*GeV,6.1250E+01*GeV]],2.5897E+00*pb],
[[[1.8875E+02*GeV,1.2500E+00*GeV],[1.8875E+02*GeV,1.2500E+00*GeV]],1.5668E+00*pb],
[[[1.8875E+02*GeV,3.7500E+00*GeV],[1.8875E+02*GeV,3.7500E+00*GeV]],1.6208E+00*pb],
[[[1.8875E+02*GeV,6.2500E+00*GeV],[1.8875E+02*GeV,6.2500E+00*GeV]],1.6749E+00*pb],
[[[1.8875E+02*GeV,8.7500E+00*GeV],[1.8875E+02*GeV,8.7500E+00*GeV]],1.7290E+00*pb],
[[[1.8875E+02*GeV,1.1250E+01*GeV],[1.8875E+02*GeV,1.1250E+01*GeV]],1.7830E+00*pb],
[[[1.8875E+02*GeV,1.3750E+01*GeV],[1.8875E+02*GeV,1.3750E+01*GeV]],1.8371E+00*pb],
[[[1.8875E+02*GeV,1.6250E+01*GeV],[1.8875E+02*GeV,1.6250E+01*GeV]],1.8433E+00*pb],
[[[1.8875E+02*GeV,1.8750E+01*GeV],[1.8875E+02*GeV,1.8750E+01*GeV]],1.8495E+00*pb],
[[[1.8875E+02*GeV,2.1250E+01*GeV],[1.8875E+02*GeV,2.1250E+01*GeV]],1.8557E+00*pb],
[[[1.8875E+02*GeV,2.3750E+01*GeV],[1.8875E+02*GeV,2.3750E+01*GeV]],1.8619E+00*pb],
[[[1.8875E+02*GeV,2.6250E+01*GeV],[1.8875E+02*GeV,2.6250E+01*GeV]],1.8923E+00*pb],
[[[1.8875E+02*GeV,2.8750E+01*GeV],[1.8875E+02*GeV,2.8750E+01*GeV]],1.9469E+00*pb],
[[[1.8875E+02*GeV,3.1250E+01*GeV],[1.8875E+02*GeV,3.1250E+01*GeV]],2.0016E+00*pb],
[[[1.8875E+02*GeV,3.3750E+01*GeV],[1.8875E+02*GeV,3.3750E+01*GeV]],2.0562E+00*pb],
[[[1.8875E+02*GeV,3.6250E+01*GeV],[1.8875E+02*GeV,3.6250E+01*GeV]],2.1109E+00*pb],
[[[1.8875E+02*GeV,3.8750E+01*GeV],[1.8875E+02*GeV,3.8750E+01*GeV]],2.1437E+00*pb],
[[[1.8875E+02*GeV,4.1250E+01*GeV],[1.8875E+02*GeV,4.1250E+01*GeV]],2.1765E+00*pb],
[[[1.8875E+02*GeV,4.3750E+01*GeV],[1.8875E+02*GeV,4.3750E+01*GeV]],2.2093E+00*pb],
[[[1.8875E+02*GeV,4.6250E+01*GeV],[1.8875E+02*GeV,4.6250E+01*GeV]],2.2422E+00*pb],
[[[1.8875E+02*GeV,4.8750E+01*GeV],[1.8875E+02*GeV,4.8750E+01*GeV]],2.2750E+00*pb],
[[[1.8875E+02*GeV,5.1250E+01*GeV],[1.8875E+02*GeV,5.1250E+01*GeV]],2.3198E+00*pb],
[[[1.8875E+02*GeV,5.3750E+01*GeV],[1.8875E+02*GeV,5.3750E+01*GeV]],2.3767E+00*pb],
[[[1.8875E+02*GeV,5.6250E+01*GeV],[1.8875E+02*GeV,5.6250E+01*GeV]],2.4336E+00*pb],
[[[1.8875E+02*GeV,5.8750E+01*GeV],[1.8875E+02*GeV,5.8750E+01*GeV]],2.4904E+00*pb],
[[[1.8875E+02*GeV,6.1250E+01*GeV],[1.8875E+02*GeV,6.1250E+01*GeV]],2.5473E+00*pb],
[[[1.8875E+02*GeV,6.3750E+01*GeV],[1.8875E+02*GeV,6.3750E+01*GeV]],2.6041E+00*pb],
[[[1.9125E+02*GeV,1.2500E+00*GeV],[1.9125E+02*GeV,1.2500E+00*GeV]],1.5077E+00*pb],
[[[1.9125E+02*GeV,3.7500E+00*GeV],[1.9125E+02*GeV,3.7500E+00*GeV]],1.5587E+00*pb],
[[[1.9125E+02*GeV,6.2500E+00*GeV],[1.9125E+02*GeV,6.2500E+00*GeV]],1.6097E+00*pb],
[[[1.9125E+02*GeV,8.7500E+00*GeV],[1.9125E+02*GeV,8.7500E+00*GeV]],1.6607E+00*pb],
[[[1.9125E+02*GeV,1.1250E+01*GeV],[1.9125E+02*GeV,1.1250E+01*GeV]],1.7117E+00*pb],
[[[1.9125E+02*GeV,1.3750E+01*GeV],[1.9125E+02*GeV,1.3750E+01*GeV]],1.7627E+00*pb],
[[[1.9125E+02*GeV,1.6250E+01*GeV],[1.9125E+02*GeV,1.6250E+01*GeV]],1.8137E+00*pb],
[[[1.9125E+02*GeV,1.8750E+01*GeV],[1.9125E+02*GeV,1.8750E+01*GeV]],1.8196E+00*pb],
[[[1.9125E+02*GeV,2.1250E+01*GeV],[1.9125E+02*GeV,2.1250E+01*GeV]],1.8254E+00*pb],
[[[1.9125E+02*GeV,2.3750E+01*GeV],[1.9125E+02*GeV,2.3750E+01*GeV]],1.8312E+00*pb],
[[[1.9125E+02*GeV,2.6250E+01*GeV],[1.9125E+02*GeV,2.6250E+01*GeV]],1.8599E+00*pb],
[[[1.9125E+02*GeV,2.8750E+01*GeV],[1.9125E+02*GeV,2.8750E+01*GeV]],1.9115E+00*pb],
[[[1.9125E+02*GeV,3.1250E+01*GeV],[1.9125E+02*GeV,3.1250E+01*GeV]],1.9630E+00*pb],
[[[1.9125E+02*GeV,3.3750E+01*GeV],[1.9125E+02*GeV,3.3750E+01*GeV]],2.0146E+00*pb],
[[[1.9125E+02*GeV,3.6250E+01*GeV],[1.9125E+02*GeV,3.6250E+01*GeV]],2.0456E+00*pb],
[[[1.9125E+02*GeV,3.8750E+01*GeV],[1.9125E+02*GeV,3.8750E+01*GeV]],2.0765E+00*pb],
[[[1.9125E+02*GeV,4.1250E+01*GeV],[1.9125E+02*GeV,4.1250E+01*GeV]],2.1075E+00*pb],
[[[1.9125E+02*GeV,4.3750E+01*GeV],[1.9125E+02*GeV,4.3750E+01*GeV]],2.1385E+00*pb],
[[[1.9125E+02*GeV,4.6250E+01*GeV],[1.9125E+02*GeV,4.6250E+01*GeV]],2.1694E+00*pb],
[[[1.9125E+02*GeV,4.8750E+01*GeV],[1.9125E+02*GeV,4.8750E+01*GeV]],2.2004E+00*pb],
[[[1.9125E+02*GeV,5.1250E+01*GeV],[1.9125E+02*GeV,5.1250E+01*GeV]],2.2427E+00*pb],
[[[1.9125E+02*GeV,5.3750E+01*GeV],[1.9125E+02*GeV,5.3750E+01*GeV]],2.2964E+00*pb],
[[[1.9125E+02*GeV,5.6250E+01*GeV],[1.9125E+02*GeV,5.6250E+01*GeV]],2.3500E+00*pb],
[[[1.9125E+02*GeV,5.8750E+01*GeV],[1.9125E+02*GeV,5.8750E+01*GeV]],2.4036E+00*pb],
[[[1.9125E+02*GeV,6.1250E+01*GeV],[1.9125E+02*GeV,6.1250E+01*GeV]],2.4573E+00*pb],
[[[1.9125E+02*GeV,6.3750E+01*GeV],[1.9125E+02*GeV,6.3750E+01*GeV]],2.5109E+00*pb],
[[[1.9125E+02*GeV,6.6250E+01*GeV],[1.9125E+02*GeV,6.6250E+01*GeV]],2.5649E+00*pb],
[[[1.9375E+02*GeV,1.2500E+00*GeV],[1.9375E+02*GeV,1.2500E+00*GeV]],1.4794E+00*pb],
[[[1.9375E+02*GeV,3.7500E+00*GeV],[1.9375E+02*GeV,3.7500E+00*GeV]],1.5285E+00*pb],
[[[1.9375E+02*GeV,6.2500E+00*GeV],[1.9375E+02*GeV,6.2500E+00*GeV]],1.5776E+00*pb],
[[[1.9375E+02*GeV,8.7500E+00*GeV],[1.9375E+02*GeV,8.7500E+00*GeV]],1.6267E+00*pb],
[[[1.9375E+02*GeV,1.1250E+01*GeV],[1.9375E+02*GeV,1.1250E+01*GeV]],1.6758E+00*pb],
[[[1.9375E+02*GeV,1.3750E+01*GeV],[1.9375E+02*GeV,1.3750E+01*GeV]],1.7248E+00*pb],
[[[1.9375E+02*GeV,1.6250E+01*GeV],[1.9375E+02*GeV,1.6250E+01*GeV]],1.7739E+00*pb],
[[[1.9375E+02*GeV,1.8750E+01*GeV],[1.9375E+02*GeV,1.8750E+01*GeV]],1.8230E+00*pb],
[[[1.9375E+02*GeV,2.1250E+01*GeV],[1.9375E+02*GeV,2.1250E+01*GeV]],1.8286E+00*pb],
[[[1.9375E+02*GeV,2.3750E+01*GeV],[1.9375E+02*GeV,2.3750E+01*GeV]],1.8343E+00*pb],
[[[1.9375E+02*GeV,2.6250E+01*GeV],[1.9375E+02*GeV,2.6250E+01*GeV]],1.8619E+00*pb],
[[[1.9375E+02*GeV,2.8750E+01*GeV],[1.9375E+02*GeV,2.8750E+01*GeV]],1.9115E+00*pb],
[[[1.9375E+02*GeV,3.1250E+01*GeV],[1.9375E+02*GeV,3.1250E+01*GeV]],1.9611E+00*pb],
[[[1.9375E+02*GeV,3.3750E+01*GeV],[1.9375E+02*GeV,3.3750E+01*GeV]],1.9909E+00*pb],
[[[1.9375E+02*GeV,3.6250E+01*GeV],[1.9375E+02*GeV,3.6250E+01*GeV]],2.0207E+00*pb],
[[[1.9375E+02*GeV,3.8750E+01*GeV],[1.9375E+02*GeV,3.8750E+01*GeV]],2.0505E+00*pb],
[[[1.9375E+02*GeV,4.1250E+01*GeV],[1.9375E+02*GeV,4.1250E+01*GeV]],2.0803E+00*pb],
[[[1.9375E+02*GeV,4.3750E+01*GeV],[1.9375E+02*GeV,4.3750E+01*GeV]],2.1101E+00*pb],
[[[1.9375E+02*GeV,4.6250E+01*GeV],[1.9375E+02*GeV,4.6250E+01*GeV]],2.1399E+00*pb],
[[[1.9375E+02*GeV,4.8750E+01*GeV],[1.9375E+02*GeV,4.8750E+01*GeV]],2.1697E+00*pb],
[[[1.9375E+02*GeV,5.1250E+01*GeV],[1.9375E+02*GeV,5.1250E+01*GeV]],2.2104E+00*pb],
[[[1.9375E+02*GeV,5.3750E+01*GeV],[1.9375E+02*GeV,5.3750E+01*GeV]],2.2621E+00*pb],
[[[1.9375E+02*GeV,5.6250E+01*GeV],[1.9375E+02*GeV,5.6250E+01*GeV]],2.3137E+00*pb],
[[[1.9375E+02*GeV,5.8750E+01*GeV],[1.9375E+02*GeV,5.8750E+01*GeV]],2.3653E+00*pb],
[[[1.9375E+02*GeV,6.1250E+01*GeV],[1.9375E+02*GeV,6.1250E+01*GeV]],2.4169E+00*pb],
[[[1.9375E+02*GeV,6.3750E+01*GeV],[1.9375E+02*GeV,6.3750E+01*GeV]],2.4685E+00*pb],
[[[1.9375E+02*GeV,6.6250E+01*GeV],[1.9375E+02*GeV,6.6250E+01*GeV]],2.5202E+00*pb],
[[[1.9375E+02*GeV,6.8750E+01*GeV],[1.9375E+02*GeV,6.8750E+01*GeV]],2.5721E+00*pb],
[[[1.9625E+02*GeV,1.2500E+00*GeV],[1.9625E+02*GeV,1.2500E+00*GeV]],1.4245E+00*pb],
[[[1.9625E+02*GeV,3.7500E+00*GeV],[1.9625E+02*GeV,3.7500E+00*GeV]],1.4709E+00*pb],
[[[1.9625E+02*GeV,6.2500E+00*GeV],[1.9625E+02*GeV,6.2500E+00*GeV]],1.5173E+00*pb],
[[[1.9625E+02*GeV,8.7500E+00*GeV],[1.9625E+02*GeV,8.7500E+00*GeV]],1.5637E+00*pb],
[[[1.9625E+02*GeV,1.1250E+01*GeV],[1.9625E+02*GeV,1.1250E+01*GeV]],1.6100E+00*pb],
[[[1.9625E+02*GeV,1.3750E+01*GeV],[1.9625E+02*GeV,1.3750E+01*GeV]],1.6564E+00*pb],
[[[1.9625E+02*GeV,1.6250E+01*GeV],[1.9625E+02*GeV,1.6250E+01*GeV]],1.7028E+00*pb],
[[[1.9625E+02*GeV,1.8750E+01*GeV],[1.9625E+02*GeV,1.8750E+01*GeV]],1.7492E+00*pb],
[[[1.9625E+02*GeV,2.1250E+01*GeV],[1.9625E+02*GeV,2.1250E+01*GeV]],1.7955E+00*pb],
[[[1.9625E+02*GeV,2.3750E+01*GeV],[1.9625E+02*GeV,2.3750E+01*GeV]],1.8008E+00*pb],
[[[1.9625E+02*GeV,2.6250E+01*GeV],[1.9625E+02*GeV,2.6250E+01*GeV]],1.8269E+00*pb],
[[[1.9625E+02*GeV,2.8750E+01*GeV],[1.9625E+02*GeV,2.8750E+01*GeV]],1.8738E+00*pb],
[[[1.9625E+02*GeV,3.1250E+01*GeV],[1.9625E+02*GeV,3.1250E+01*GeV]],1.9020E+00*pb],
[[[1.9625E+02*GeV,3.3750E+01*GeV],[1.9625E+02*GeV,3.3750E+01*GeV]],1.9301E+00*pb],
